,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs
3129,6378621217803340576,1237667782841139328,200.70361262974097,21.7602848706892,18.573223114013697,17.3956298828125,16.9033107757568,16.5750122070313,16.4423236846924,19.481521606445302,19.806489944458,GALAXY
3130,6378621217803341693,1237667782841073847,200.540387306632,21.935041319933,18.5308628082275,17.5565872192383,17.1759757995605,16.939790725708,16.8699111938477,19.3630142211914,19.556085586547898,GALAXY
3137,6378621218877082772,1237667781767331959,200.51996664197898,21.0303729289904,19.0822143554688,17.8337783813477,17.2508411407471,16.924625396728498,16.7492275238037,19.964916229248,20.3828754425049,GALAXY
3138,6378621218877083737,1237667734515220661,200.61023885937098,21.2004551086619,18.9516887664795,17.9318580627441,17.509283065795902,17.1814060211182,17.0223407745361,19.7977523803711,19.9861087799072,GALAXY
3139,6378621219950822922,1237668298746888694,199.36957050322602,20.025053158227802,19.605413436889602,18.289758682251,17.7317295074463,17.5223064422607,17.4640731811523,19.796365737915,19.9494552612305,GALAXY
3140,6378621219950824059,1237668299283955787,199.90553616481097,20.2681702686555,19.3270263671875,18.002082824707,17.4746589660645,17.1425380706787,16.9301624298096,19.505907058715803,20.4607715606689,GALAXY
3141,6378621219950824486,1237668299283824723,199.573495802454,20.351392861220802,18.677442550659197,17.773738861084002,17.368507385253903,17.2101764678955,16.999446868896502,19.361707687377898,19.746662139892603,GALAXY
3147,6378621224245792322,1237667446736879651,202.46452207586498,23.4086793165717,19.2942180633545,18.9775466918945,18.9143981933594,18.989059448242198,18.793830871582,19.4290752410889,21.3934364318848,QSO
3150,6378621228540760591,1237668299284283555,200.738187805102,20.2558222824758,20.3250102996826,18.7433242797852,17.874530792236303,17.4159622192383,17.1412143707275,21.0384140014648,21.933130264282198,GALAXY
3155,6378621232835728027,1237667782841991421,202.868052071797,21.6383939780335,20.6118488311768,20.4067287445068,20.402690887451197,20.2044715881348,20.2957725524902,21.102857589721697,21.530462265014602,QSO
3163,6378621236056951257,1237668297673801888,200.854097463336,18.908014867338,18.928640365600604,17.9031715393066,17.463098526001,17.262306213378903,17.073034286499,19.6902751922607,20.0348110198975,GALAXY
3167,6378621237130693120,1237668296600060099,200.818927847438,18.2004529412054,19.0917472839355,17.650226593017603,16.8964405059814,16.5086269378662,16.1879005432129,20.6494731903076,21.1653804779053,GALAXY
3181,6378656328087241166,1237662526309007534,199.874308957784,15.054087389689501,19.6886615753174,18.224195480346697,17.4393291473389,16.9773235321045,16.647037506103498,20.735027313232397,20.714290618896502,GALAXY
3182,6378656328087243459,1237662526845878369,199.781860747551,15.4390534596117,17.9002933502197,16.4950122833252,15.7680025100708,15.4042959213257,15.176308631897,18.8228969573975,19.3084411621094,GALAXY
3183,6378656328087244562,1237664292082155725,199.80499655681498,15.6214385286813,19.3347129821777,18.0792274475098,17.577072143554698,17.2668972015381,17.0962333679199,19.747875213623,20.1762619018555,GALAXY
3186,6378656329160983020,1237662525235134549,199.403972429682,14.301105672006099,19.2339477539063,18.1501483917236,17.786077499389602,17.5567779541016,17.4413661956787,20.194683074951197,20.822229385376,GALAXY
3187,6378656329160984190,1237662525771874474,199.238261743345,14.585132414133,19.520915985107397,18.081102371215803,17.4439792633057,17.070978164672898,16.8267040252686,20.307407379150398,20.820232391357397,GALAXY
3196,6378656332382209377,1237668297137979501,203.366634351102,18.3699393848712,19.306077957153303,18.1964702606201,17.7176399230957,17.405340194702102,17.2420063018799,19.7115650177002,20.1716575622559,GALAXY
3199,6378656336677177175,1237664291545612461,200.543964278102,15.1165903837836,19.3836898803711,18.2218456268311,17.638132095336896,17.2743434906006,17.1302185058594,20.3526592254639,20.9739818572998,GALAXY
3202,6378656337750918360,1237664290471936336,200.677505558882,14.3191114959113,19.1895809173584,18.178358078002898,17.579288482665998,17.2855396270752,17.0722484588623,19.7055568695068,20.937191009521502,GALAXY
3211,6378656353857047208,1237668271362801979,205.212215140154,18.276313834967198,19.0218334197998,17.883377075195302,17.4336452484131,17.223312377929698,17.0705699920654,19.9398174285889,19.736501693725604,GALAXY
3221,6378726687167743311,1237667447266017329,183.161786561005,24.8068541384126,19.306932449340803,18.0210189819336,17.398286819458,17.0064373016357,16.803400039672898,19.909254074096697,20.9804077148438,GALAXY
3222,6378726687167745205,1237667447802888409,183.253975795059,25.2098901626124,19.0082092285156,17.6118946075439,17.0015869140625,16.6348857879639,16.4334011077881,20.1971664428711,20.7309722900391,GALAXY
3242,6378726688241484298,1237667736655429716,182.68486378817403,23.627056462406998,20.887845993042,20.278184890747102,20.1207237243652,19.8078899383545,19.633348464965803,20.7260684967041,21.738040924072298,QSO
3243,6378726688241485479,1237667910055428239,182.655843815239,23.874904196982698,19.7504844665527,18.3305950164795,17.5062637329102,17.1076335906982,16.8539924621582,20.6343822479248,21.086688995361303,GALAXY
3244,6378726688241485526,1237667910055363187,182.540763210392,23.886605886171303,22.2682952880859,21.4132022857666,21.2169303894043,21.205980300903303,21.086750030517603,22.524898529052702,21.934617996215803,GALAXY
3245,6378726688241485760,1237667910055428213,182.692931744967,23.9152508819975,18.344259262085,17.527172088623,17.3430213928223,17.2637157440186,17.241188049316403,19.0750102996826,19.4746170043945,GALAXY
3246,6378726688241485799,1237667446191947949,182.339165909313,23.939276984637605,21.3725738525391,20.724063873290998,20.554029464721697,20.437322616577102,20.2517013549805,21.8988914489746,22.058412551879897,QSO
3247,6378726688241488226,1237667446728818814,182.437070655617,24.3631415229388,19.006578445434602,17.926677703857397,17.4415645599365,17.1167125701904,16.9735546112061,20.082920074462898,20.4364032745361,GALAXY
3250,6378726689315225611,1237667447803543623,184.79071335951,25.2969704081403,17.4746017456055,16.4743671417236,16.1162204742432,15.9173192977905,15.7665433883667,17.897439956665,18.4378700256348,GALAXY
3251,6378726689315226442,1237667912203895056,185.16678627495497,25.5944390499997,19.290699005127,18.2557983398438,17.6237850189209,17.286798477172898,17.0762100219727,19.806919097900398,20.06418800354,GALAXY
3252,6378726689315227032,1237667448340349059,184.718092295269,25.747726507316898,18.6742782592773,17.5626258850098,17.060813903808597,16.787155151367198,16.676101684570302,19.663480758667,19.851627349853498,GALAXY
3253,6378726689315228661,1237667448877416581,185.16488815665298,26.160215976845397,19.5667991638184,18.365364074707,17.6250820159912,17.2414436340332,16.961254119873,20.5243988037109,20.986890792846697,GALAXY
3254,6378726690388971204,1237667912203501673,184.039951679585,25.433673595082503,19.6148529052734,18.3411273956299,17.7342472076416,17.3985481262207,17.1563682556152,20.3664703369141,20.2591285705566,GALAXY
3267,6378726691462710388,1237667736655823003,183.70172305544602,23.720313313457698,18.0448226928711,16.7987670898438,16.256233215332,15.960364341735803,15.7930107116699,18.8765029907227,19.6912212371826,GALAXY
3272,6378726692536451791,1237667735581819027,183.08083029941398,22.8042896853154,19.3252258300781,18.277658462524396,17.6711463928223,17.325567245483402,17.076910018920902,20.035837173461896,20.3989696502686,GALAXY
3273,6378726692536451978,1237667735581687951,182.66487759860297,22.8515850928935,19.5934772491455,18.353084564209002,17.7147483825684,17.392597198486303,17.130914688110398,20.3035202026367,20.7558002471924,GALAXY
3274,6378726692536452320,1237667783370932325,183.22854794340302,22.9459884060945,19.0415096282959,17.5997924804688,16.919021606445302,16.5913162231445,16.335384368896502,20.759746551513697,20.8524990081787,GALAXY
3275,6378726692536452413,1237667783370866814,183.115702674015,22.976934374692803,19.6320571899414,18.3442153930664,17.7411193847656,17.394811630249,17.1951942443848,20.4023056030273,21.943529129028303,GALAXY
3276,6378726692536453809,1237667783907868783,183.457018207747,23.3495858381123,19.4534683227539,18.2988014221191,17.738748550415,17.4143371582031,17.1869678497314,20.601366043090803,21.0060882568359,GALAXY
3277,6378726692536454277,1237667783907672272,182.881073621611,23.5088136281528,19.1480121612549,17.8038597106934,17.3974304199219,17.1303882598877,17.0184211730957,19.7857303619385,20.176006317138697,GALAXY
3281,6378726693610193960,1237667734507815005,182.352317807282,22.019221818301503,19.6538677215576,18.1597118377686,17.446851730346697,17.0181159973145,16.7518005371094,20.9711818695068,21.7071876525879,GALAXY
3301,6378726698978903774,1237667736119214217,184.35624542468798,23.1415464497779,19.213291168212898,18.029466629028303,17.3956718444824,17.032283782959002,16.7901000976563,19.5517635345459,20.7319164276123,GALAXY
3308,6378726701126387385,1237667781223317574,183.03511784305002,21.2561343324065,19.5102138519287,18.3158855438232,17.6966514587402,17.3605861663818,17.1189460754395,20.2582759857178,21.044626235961896,GALAXY
3309,6378726701126387652,1237667781223317605,183.008393676326,21.321292600718103,19.7108192443848,18.3223896026611,17.5953960418701,17.169549942016598,16.851488113403303,20.9737300872803,21.407489776611303,GALAXY
3310,6378726701126387718,1237667781223383210,183.20820937053298,21.3284516553837,20.2381191253662,18.5345306396484,17.6018981933594,17.1914196014404,16.8943729400635,21.688766479492198,21.2203330993652,GALAXY
3315,6378726705421354572,1237667910056542338,185.47463634149602,23.867490617094003,18.7398357391357,17.135154724121097,16.3882217407227,16.0242195129395,15.7958078384399,19.070592880249,19.662523269653303,GALAXY
3321,6378726706495096658,1237667783371653228,185.006426150737,23.066649105876998,19.795919418335,18.2768726348877,17.3896789550781,16.9418792724609,16.6442031860352,20.647409439086896,21.5202369689941,GALAXY
3322,6378726706495098454,1237667783908458610,184.974523257468,23.479472103716997,18.7526550292969,17.3651542663574,16.6594638824463,16.2906818389893,16.0837230682373,19.753370285034197,19.7800674438477,GALAXY
3327,6378726707568838756,1237667782297845879,184.89595219340302,22.1985682470362,19.627149581909197,18.0844974517822,17.3355503082275,16.9596900939941,16.6479530334473,20.8610763549805,20.477497100830103,GALAXY
3342,6378726710790062727,1237668297129525398,183.028029476193,19.182965961003898,19.214059829711896,18.236291885376,17.7646312713623,17.4665813446045,17.273868560790998,20.036708831787102,21.080043792724602,GALAXY
3353,6378726711863804924,1237667321647530357,187.940088240027,26.272779623786302,20.7263431549072,19.954963684082,19.895149230957,19.8741989135742,19.611803054809602,22.0620937347412,22.0927047729492,QSO
3354,6378726711863806481,1237667441898422449,187.75652956265202,26.5615529925917,18.9305534362793,17.5345458984375,16.7985401153564,16.4157028198242,16.1521015167236,19.9102840423584,20.531324386596697,GALAXY
3361,6378726715085031884,1237667446193717483,186.885283841997,24.054665566883603,19.2827682495117,18.067584991455103,17.610651016235398,17.3758754730225,17.1789035797119,19.7441806793213,20.019079208374,GALAXY
3362,6378726715085032019,1237667446193717482,186.885940129582,24.0889834528194,19.148260116577102,17.6771183013916,16.9727764129639,16.5534172058105,16.314380645752,21.4828224182129,20.7618026733398,GALAXY
3366,6378726716158771674,1237667782835241250,186.17381781694598,22.6601264371008,20.5495834350586,20.1480617523193,20.394565582275398,20.7029972076416,20.8652267456055,20.537767410278303,20.3914642333984,STAR
3367,6378726716158773520,1237667736120000740,186.23848275964,23.137660070143,18.4831867218018,17.2735595703125,16.6471881866455,16.311180114746097,16.0891361236572,19.8284759521484,20.2525024414063,GALAXY
3368,6378726716158774854,1237667783908982893,186.19874062858102,23.513125263448895,19.5936222076416,18.3750076293945,17.9029560089111,17.5965347290039,17.438348770141598,20.9641170501709,21.531644821167003,GALAXY
3372,6378726717232515433,1237667782298304693,186.05230809001597,22.2247574622268,19.137380599975604,18.1058197021484,17.506546020507802,17.168584823608402,16.9603652954102,19.876239776611303,21.1348495483398,GALAXY
3377,6378726718306256973,1237667781224366336,185.523726108484,21.2787044248231,19.279094696044897,18.0854644775391,17.3693351745605,17.0485420227051,16.776592254638697,20.4978351593018,21.8378849029541,GALAXY
3378,6378726718306257060,1237667781224104021,184.86353977892202,21.3008497192205,19.7772369384766,19.503582000732397,19.440279006958,19.096887588501,19.0867328643799,20.039585113525398,20.1489295959473,QSO
3379,6378726718306258099,1237667733971927066,184.88424897439202,21.5569303255182,18.7801456451416,18.6205558776855,18.2041645050049,18.1644973754883,18.726976394653303,18.8744220733643,19.0026969909668,GALAXY
3380,6378726718306258309,1237667733972058249,185.130763412851,21.6313016166788,19.7840518951416,18.527622222900398,17.843784332275398,17.4734325408936,17.2105026245117,20.003103256225604,20.4260540008545,GALAXY
3387,6378726720453740774,1237667914882941092,183.742960362327,19.5163780291687,18.898023605346697,17.8996810913086,17.5592460632324,17.3911533355713,17.3346042633057,19.0441989898682,19.102674484252898,GALAXY
3389,6378726721527483661,1237668296592982134,183.723187764687,18.9234663184129,20.0259170532227,18.5231437683105,17.8531532287598,17.4388275146484,17.149734497070302,21.4450244903564,21.6339988708496,GALAXY
3398,6378726722601225471,1237667322184859892,189.00316178522,26.6564081872609,20.9508438110352,19.4390602111816,18.4163036346436,17.936260223388697,17.571186065673803,21.4225463867188,21.587938308715803,GALAXY
3399,6378726722601226410,1237667442435817550,189.16624324973702,26.8299331883512,16.151170730590803,14.2653541564941,13.4081621170044,13.002703666687,12.707311630249,19.4616603851318,21.3837203979492,GALAXY
3409,6378726727969931506,1237667733972779087,186.86966966670897,21.6320328782998,19.7087993621826,18.5091018676758,17.7870979309082,17.4126014709473,17.122386932373,20.3385848999023,21.027208328247102,GALAXY
3410,6378726727969932084,1237667781761892453,187.116490395364,21.826832659637603,18.583110809326197,17.2938232421875,16.709449768066403,16.3129177093506,16.1665344238281,19.2333679199219,19.425895690918,GALAXY
3411,6378726727969933208,1237667782298632336,186.91942948712398,22.0774860305895,19.0300331115723,18.048175811767603,17.6928958892822,17.46608543396,17.279607772827102,20.1242752075195,20.2146530151367,GALAXY
